20421,99,5,                Valores,,67921,59
20421,100,4,            Clave,67922,67920,
20421,101,5,                Seguridad,67919,67922,
20421,102,6,                    Definir,,67919,173
20421,103,6,                    Asignar,,67919,175
20421,104,5,                Segmentos,,67922,57
20421,105,5,                Valores,,67922,60
20421,106,5,                Alias,,67922,74
20421,107,5,                Grupos,,67922,54
20421,108,5,                Cuentas,,67922,2855
20421,109,5,                Reglas,,67922,63
20421,110,4,            Validacion,67923,67920,
20421,111,5,                Seguridad,67870,67923,
20421,112,6,                    Definir,,67870,99
20421,113,6,                    Asignar,,67870,100
20421,114,5,                Juegos,,67923,69
20421,115,5,                Valores,,67923,61
20421,116,3,        Recepcion,68078,67579,
20421,117,4,            Compra,,68078,2701
20421,118,4,            Recepcion,,68078,2010
20421,119,3,        Impresion de Etiqueta,73007,67579,
20421,120,4,            Formatos de Etiqueta,,73007,9509
20421,121,4,            Asignar Tipos de Etiqueta,,73007,9510
20421,122,4,            Asignar Impresoras,,73007,5793
20421,123,4,            Definir IP de Impresora,,73007,20016
20421,124,3,        Planificadores,,67579,1502
20421,125,3,        Transportistas,,67579,1255
20421,126,3,        Consultas Alfa,,67579,26707
20421,127,3,        Codigos de Accion,,67579,26709
20421,128,3,        Grados,,67579,26708
20421,129,3,        Consultas BOM,,67579,4766
20421,130,3,        Registro de Flexfield Descriptivo,,67579,65
20421,131,3,        Alias de Cuenta,,67579,1254
20421,132,3,        Consultas,,67579,4769
20421,133,2,    Recuento,67602,67605,
20421,134,3,        Recuento Ciclico,67727,67602,
20421,135,4,            Recuentos de Ciclo,68038,67727,1172
20421,136,4,            Aprobar Recuentos,68167,67727,1177
20421,137,4,            Interface Abierta,70461,67727,
20421,138,5,                Interface Abierta Consulta/Actualizacion,,70461,5257
20421,139,5,                Depurar Datos de Interface de Recuento de Ciclo,,70461,5828
20421,140,5,                Exportar Ingresos Recuento de Ciclo,,70461,5258
20421,141,5,                Importar Datos de Interface de Recuento de Ciclo,,70461,5827
20421,142,4,            Solicitudes Manuales,,67727,1171
20421,143,4,            Ingresos de Recuento de Ciclo,,67727,1180
20421,144,3,        Inventario Fisico,67728,67602,
20421,145,4,            Inventarios Fisicos,68116,67728,1174
20421,146,4,            Generacion de Etiqueta,,67728,1179
20421,147,4,            Recuentos de Etiquetas,,67728,1175
20421,148,4,            Aprobar Ajustes,,67728,1173
20421,149,3,        Recuentos de Reposicion,68034,67602,
20421,150,4,            Recuentos,,68034,1561
20421,151,4,            Depurar,,68034,1560
20421,152,4,            Interface de Proceso,,68034,1601
20421,153,2,    Articulos,67606,67605,
20421,154,3,        Numeros Pieza de Fabricante,67818,67606,
20421,155,4,            Por Fabricantes,,67818,1193
20421,156,4,            Por Articulos,,67818,1312
20421,157,4,            MPN Solo Consulta,,67818,8097
20421,158,3,        Informacion de Articulo,67829,67606,1247
20421,159,3,        Principales de Articulos,67831,67606,1191
20421,160,3,        Articulos de Organizacion,67831,67606,1192
20421,161,3,        Suprimir Articulos,67838,67606,1553
20421,162,3,        Articulos de Cliente,68282,67606,
20421,163,4,            Articulos de Cliente,,68282,2227
20421,164,4,            Referencias Cruzadas de Articulo de Cliente,,68282,2235
20421,165,3,        Importar,71938,67606,
20421,166,4,            Importar Articulos,,71938,1557
20421,167,4,            Importar Asignaciones de Categoria de Articulo,,71938,8367
20421,168,4,            Importar Referencias Cruzadas de Articulo de Cliente,,71938,26645
20421,169,4,            Importar Articulos de Cliente,,71938,26644
20421,170,3,        Referencias Cruzadas,,67606,1241
20421,171,3,        Busqueda de Articulo,,67606,1249
20421,172,3,        Copiar Atributos de Articulo,,67606,8368
20421,173,3,        Documentos,,67606,1581
20421,174,3,        Estado Pendiente,,67606,1556
20421,175,3,        Relaciones de Articulo,,67606,1243
20421,176,2,    Costos,67674,67605,
20421,177,3,        Actualizacion Costos Standard,67610,67674,
20421,178,4,            Actualizar Costos,,67610,902
20421,179,4,            Visualizar Actualizacion de Costos,,67610,1347
20421,180,4,            Visualizar Historial de Costos,,67610,1099
20421,181,4,            Depurar Historial de Actualizaciones de Costos,,67610,903
20421,182,3,        Costos Articulo,67749,67674,943
20421,183,4,            Mantener,,67749,1128
20421,184,3,        Ediciones Masivas de Costos,67810,67674,
20421,185,4,            Copiar Informacion de Costos,,67810,1326
20421,186,4,            Importar Costo desde Lista de Precios,,67810,11779
20421,187,4,            Definir Controles de Costos,,67810,15196
20421,188,4,            Importar Informacion de Costo,,67810,11778
20421,189,4,            Edicion Masiva de Informacion de Costos,,67810,1103
20421,190,4,            Edicion Masiva de Cuentas de Articulo,,67810,1100
20421,191,4,            Depurar Informacion de Costo,,67810,1327
20421,192,3,        Actualizacion Costo Promedio,,67674,5944
20421,193,2,    Planificacion,67676,67605,
20421,194,3,        Pronosticos,67835,67676,
20421,195,4,            Articulos,,67835,1523
20421,196,4,            Visualizar Articulos,,67835,240
20421,197,4,            Visualizar Asientos,,67835,242
20421,198,4,            Generar,,67835,383
20421,199,4,            Visualizar Juegos,,67835,238
20421,200,4,            Juegos,,67835,2147
20421,201,4,            Asientos,,67835,241
20421,202,3,        Planificacion Min-Max,,67676,2284
20421,203,3,        Planificacion de Punto de Pedido Nuevo,,67676,1580
20421,204,3,        Historial de Demanda,,67676,1498
20421,205,3,        Compilar Historial de Demandas,,67676,1520
20421,206,3,        Actualizacion de Stock de Seguridad,,67676,1310
20421,207,3,        Stocks de Seguridad,,67676,1185
20421,208,2,    Transacciones,67678,67605,
20421,209,3,        Recepcion,68077,67678,
20421,210,4,            Recibos,,68077,1671
20421,211,4,            Visualizar Transacciones de Recepcion,,68077,1673
20421,212,4,            Resumen de Estado de Transacciones,,68077,2047
20421,213,4,            Administrar Envios,,68077,1675
20421,214,4,            Devoluciones,,68077,1677
20421,215,4,            Transacciones de Recepcion,,68077,1678
20421,216,4,            Correcciones,,68077,1676
20421,217,3,        Transferencia Subinventario,,67678,1283
20421,218,3,        Transferencia Interorganizacion,,67678,1281
20421,219,3,        Depurar,,67678,1552
20421,220,3,        Transacciones de Material,,67678,1293
20421,221,3,        Estadisticas de Movimiento,,67678,1288
20421,222,3,        Transacciones Varias,,67678,1282
20421,223,3,        Resumenes de Transacciones,,67678,1292
20421,224,3,        Transacciones Pendientes,,67678,1946
20421,225,3,        Transacciones Consignadas,,67678,15172
20421,226,3,        Visualizar Solicitudes de Etiqueta,,67678,15171
20421,227,3,        Transferencia de Planificacion,,67678,12942
20421,228,3,        Pedir Transacciones de Reembolso,,67678,6205
20421,229,3,        Interface Abierta de Transaccion,,67678,1604
20421,230,3,        Distribuciones de Material,,67678,946
20421,231,2,    Codigos ABC,67771,67605,
20421,232,3,        Compilaciones ABC,,67771,1165
20421,233,3,        Grupos de Asignacion de ABC,,67771,1169
20421,234,3,        Actualizar Asignaciones de Articulo,,67771,1167
20421,235,3,        Asignar Articulos,,67771,1166
20421,236,3,        Clases ABC,,67771,1168
20421,237,2,    Ciclo de Cierre Contable,67772,67605,
20421,238,3,        Periodos Contables de Inventario,,67772,1286
20421,239,3,        Transferencias de Costos de Proyectos,,67772,2702
20421,240,2,    Informes,67825,67605,
20421,241,3,        Costos,67828,67825,
20421,242,4,            Articulos,,67828,1472
20421,243,4,            Todo,,67828,1469
20421,244,4,            Ajustes,,67828,8098
20421,245,4,            Pendiente,,67828,1474
20421,246,3,        Transacciones,,67825,1461
20421,247,3,        Planificacion,,67825,1475
20421,248,3,        Todo,,67825,1470
20421,249,3,        Inventario Consignado,,67825,15238
20421,250,3,        Estadisticas de Movimiento,,67825,4635
20421,251,3,        Faltantes,,67825,4424
20421,252,3,        Facturacion Entre Compa?ias,,67825,3332
20421,253,3,        Configuracion,,67825,1476
20421,254,3,        En Mano,,67825,1477
20421,255,3,        ABC y Recuento,,67825,1471
20421,256,3,        Articulos,,67825,1473
20421,257,2,    Kanban,68631,67605,
20421,258,3,        Secuencias de Proceso Pull,68630,68631,3106
20421,259,3,        Tarjetas Kanban,68868,68631,3107
20421,260,3,        Generar Tarjetas Kanban,,68631,3110
20421,261,3,        Imprimir Tarjetas Kanban,,68631,3111
20421,262,2,    Pedidos de Movimiento,69587,67605,
20421,263,3,        Pedidos de Movimiento,,69587,4512
20421,264,3,        Move Order Creator,,69587,44388
20421,265,3,        Tramitar Pedidos de Movimiento,,69587,4513
20421,266,2,"    En Mano, Disponibilidad",70635,67605,
20421,267,3,        Cantidad de Organizacion Multiple,68358,70635,1275
20421,268,3,        Direcciones de Inventario,72052,70635,
20421,269,4,            Crear,,72052,9026
20421,270,4,            Desplegar,,72052,9027
20421,271,4,            Solicitudes,,72052,9028
20421,272,3,        Cantidad En Mano,,70635,9499
20421,273,3,        Suministro/Demanda de Articulo,,70635,1296
20421,274,3,        Suministro de Recursos,,70635,3570
20421,275,3,        Visualizar Faltante Potencial,,70635,4373
20421,276,3,        Interface de Reservas,,70635,5558
20421,277,3,        Lotes,,70635,1271
20421,278,3,        Generar Numeros de Serie,,70635,1521
20421,279,3,        Numeros Serie,,70635,1401
20421,280,3,        Administrador de Interface de Reservas,,70635,5690
20421,281,3,        Reservas,,70635,5557
20421,282,2,    Customizaciones Evol,83533,67605,
20421,283,3,        TS Mantenimiento de Transportista,,83533,44261
20421,284,3,        TS Mantenimiento de Series,,83533,44266
20421,285,3,        TS Guia de Remision Inventario,,83533,44263
20421,286,2,    Solicitudes,,67605,3770
20421,287,2,    Cambiar Organizacion,,67605,261
20421,288,2,    Resumen de Notificacion,,67605,4849
20421,289,2,    Monitor Flujo Trabajo,,67605,4857
20421,290,2,    Lista de Notificaciones,,67605,759
20421,291,2,    Motor de Segundo Plano de Workflow,,67605,6032
20421,292,1,Solicitudes Concurrentes,67850,67880,
20421,293,2,    Ejecutar,,67850,75
20421,294,2,    Visualizar,,67850,85
20421,295,2,    Definir,,67850,76
20421,296,1,CRM Foundation,71710,67880,
20421,297,2,    Administrador de Recursos,70842,71710,
20421,298,3,        Otros,67849,70842,
20421,299,4,            Solicitudes,67850,67849,
20421,300,5,                Ejecutar,,67850,75
20421,301,5,                Visualizar,,67850,85
20421,302,5,                Definir,,67850,76
20421,303,4,            Perfil,,67849,44
20421,304,4,            Concurrente,,67849,66
20421,305,4,            Ejecucion de Trabajos,,67849,14913
20474,119,2,    Tipos Informacion Especial,,69794,301
20474,120,2,    Definir Ciudades,,69794,1332
20474,121,2,    Estructura Tabla,,69794,333
20474,122,2,    Valores Tabla,,69794,334
20474,123,2,    Periodos,,69794,350
20474,124,2,    Opciones Perfil Usuario,,69794,44
20474,125,2,    Periodos Dinamicos,,69794,31611
20474,126,2,    Formatos de Nombre de Persona,,69794,26724
20474,127,2,    Valores de Configuracion,,69794,31511
20474,128,2,    Actualizaciones de Evento de Tabla,,69794,9662
20474,129,2,    Definir Grupo de Eventos,,69794,9659
20474,130,2,    Tipos y Estados Usuario,,69794,5943
20474,131,2,    Triggers Dinamicos,,69794,7494
20474,132,2,    Areas Funcionales,,69794,7495
20474,133,1,Seguridad,69795,69800,
20474,134,2,    Perfil,,69795,320
20474,135,2,    Asignar Perfiles de Seguridad,,69795,4458
20474,136,2,    Personalizacion de Pantallas,,69795,300
20474,137,2,    Seguridad Tipos Informacion,,69795,2782
20474,138,2,    Juegos Informes,,69795,272
20474,139,2,    Nodos Flujo Tarea,,69795,282
20474,140,2,    Definiciones Flujo Tarea,,69795,281
20474,141,2,    Configurador de Pantallas,,69795,7467
20474,142,2,    Contextos,,69795,6970
20474,143,2,    Estado de Transaccion,,69795,9126
20474,144,2,    Unidades de Flujo de Tarea,,69795,7067
20474,145,2,    Perfil Global,,69795,6025
20474,146,1,Estructuras de Trabajo,69798,69800,
20474,147,2,    Organizacion,69775,69798,
20474,148,3,        Descripcion,,69775,309
20474,149,3,        Diagramador,,69775,7198
20474,150,3,        Jerarquia Global,,69775,6026
20474,151,3,        Carga de Unidad Operativa de Organizacion Recursos Humanos,,69775,26728
20474,152,3,        Jerarquia,,69775,308
20474,153,3,        Gerente de Organizacion,,69775,12915
20474,154,2,    Trabajo,69776,69798,
20474,155,3,        Descripcion,,69776,8194
20474,156,3,        Plan de Carrera,,69776,302
20474,157,3,        Tasas de Compensacion de Trabajadores,,69776,326
20474,158,3,        Grupo de Trabajo,,69776,7498
20474,159,3,        Codigos de Compensacion de Trabajadores,,69776,327
20474,160,3,        Nombres de Plan de Carrera,,69776,303
20474,161,2,    Puesto,69777,69798,
20474,162,3,        Descripcion,,69777,8195
20474,163,3,        Copia de Puesto,,69777,6969
20474,164,3,        Actualizacion Masiva de Puesto,,69777,7516
20474,165,3,        Transaccion de Puesto,,69777,7515
20474,166,3,        Jerarquia,,69777,310
20474,167,3,        Diagramador,,69777,7499
20474,168,3,        Movimiento Masivo,,69777,2244
20474,169,2,    Grado,69778,69798,
20474,170,3,        Descripcion,,69778,305
20474,171,3,        Escalonamiento de Grado y Puntos,,69778,315
20474,172,3,        Aprobacion de Progresion,,69778,23259
20474,173,3,        Valores de Punto,,69778,336
20474,174,3,        Coefte Grado,,69778,335
20474,175,3,        Escala de Pago,,69778,314
20474,176,2,    Presupuesto,72130,69798,
20474,177,3,        Hoja de Trabajo de Presupuesto,,72130,9115
20474,178,3,        Reasignacion de Presupuesto,,72130,9117
20474,179,3,        Calendario Presupuesto,,72130,342
20474,180,3,        Caracteristicas de Presupuesto,,72130,9119
20474,181,3,        Migracion de Presupuesto,,72130,12245
20474,182,3,        Juego de Presupuestos,,72130,9118
20474,183,3,        Detalles de Presupuesto,,72130,9116
20474,184,2,    Acuerdo Colectivo,73992,69798,
20474,185,3,        Definir Articulo de Derecho,,73992,12242
20474,186,3,        Definir Perfiles de Elegibilidad,,73992,12243
20474,187,3,        Definir Acuerdo Colectivo,,73992,4808
20474,188,3,        Definir Grados de Acuerdo Colectivo,,73992,4807
20474,189,3,        Definir Factores Derivados,,73992,12244
20474,190,2,    Cronogramas de Trabajo,79178,69798,
20474,191,3,        Mantener Cronogramas,79176,79178,
20474,192,4,            Turnos,79171,79176,26592
20474,193,4,            Patrones de Cronograma,79172,79176,26601
20474,194,4,            Cronogramas,79174,79176,26613
20474,195,4,            Configurar,79175,79176,
20474,196,5,                Categoria,,79175,26614
20474,197,5,                Excepcion Global,,79175,26616
20474,198,5,                Tipo de Detalle de Turno,,79175,26615
20474,199,3,        Elegibilidad de Cronograma,79177,79178,
20474,200,4,            Administrar Perfiles de Elegibilidad,,79177,26617
20474,201,2,    Eventos de Calendario,79181,69798,
20474,202,3,        Eventos y Cobertura,79179,79181,
20474,203,4,            Ingresar y Mantener Eventos,,79179,23458
20474,204,3,        Revision de Cobertura de Evento,79180,79181,
20474,205,4,            Revisar Cobertura de Evento de Calendario,,79180,26620
20474,206,4,            Revisar Eventos Aplicables,,79180,26621
20474,207,2,    Listas de verificacion,79183,69798,
20474,208,3,        Perfiles Elegibilidad,,79183,26626
20474,209,3,        Configurar/Mantener Listas de Verificacion,,79183,26627
20474,210,2,    Direccion,,69798,8193
20474,211,2,    Jerarquia Generica,,69798,9655
20474,212,2,    Estado,,69798,297
20474,213,2,    Tipo de Carta de Reclutamiento,,69798,307
20474,214,2,    Tipo de Carta de Contrato,,69798,6968
20474,215,2,    Elecciones,,69798,12239
20474,216,2,    Collective Agreements,,69798,4808
20474,217,2,    Collective Agreements and Grade Structures,,69798,4807
20474,218,2,    Tipos de Tasas de Asignacion,,69798,17459
20474,219,1,Personas,69799,69800,
20474,220,2,    Incorporacion Comp Total,70250,69799,
20474,221,3,        Incorporacion de Beneficios,71634,70250,
20474,222,4,            Visualizar Resultados Incorporacion,,71634,4551
20474,223,4,            Designacion Dependiente/Beneficiario,,71634,4556
20474,224,4,            Ordenes Judiciales,,71634,4558
20474,225,4,            Eventos de Vida de Persona,,71634,4560
20474,226,4,            Comunicaciones Persona,,71634,4563
20474,227,4,            Proveedor Atencion Primaria Persona,,71634,4557
20474,228,4,            Sustitucion Incorporacion,,71634,5371
20474,229,4,            Programa No Flex,,71634,4553
20474,230,4,            Plan Ahorros,,71634,4554
20474,231,4,            Planes Varios,,71634,4555
20474,232,2,    Contribucion Comp Total,70251,69799,
20474,233,3,        Registrar Pago de Beneficios Continuos,,70251,4565
20474,234,3,        Primas Mensuales,,70251,5495
20474,235,3,        Pagos Manuales,,70251,5930
20474,236,3,        Prima Mensual Participante,,70251,5489
20474,237,2,    Participacion Comp Total,70830,69799,
20474,238,3,        Saldos de Beneficios de Personas,,70830,4548
20474,239,3,        Sustituciones de Participacion,,70830,4549
20474,240,3,        Asignaciones de Beneficios de Personas,,70830,4757
20474,241,3,        Beneficiarios COBRA,,70830,5925
20474,242,2,    Mantener Plantillas de Uso,71633,69799,
20474,243,3,        Contratacion de Solicitantes,,71633,7464
20474,244,3,        Enter employees quickly,,71633,7466
20474,245,3,        Mantenimiento de Visa,,71633,9112
20474,246,3,        Ingreso de Trabajadores Temporarios,,71633,17445
20474,247,3,        Mantenimiento de Trabajadores Temporarios,,71633,17446
20474,248,3,        Ingreso de Empleados,,71633,7465
20474,249,2,    Actualizaciones Masivas para Persona,72129,69799,
20474,250,3,        Actualizacion Masiva de Asignaciones de Postulante,,72129,8318
20474,251,3,        Actualizacion Masiva de Asignaciones de Empleado,,72129,8243
20474,252,3,        Mass Update of Assignments,,72129,23255
20474,253,2,    Empleado Estudiante,80770,69799,
20474,254,3,        Ingresar y Mantener Empleado Estudiante,,80770,26563
20474,255,3,        Informe de Comparacion,,80770,31609
20474,256,2,    Ingresar y Mantener,,69799,3796
20474,257,2,    Suprimir Registros Personales,,69799,304
20474,258,2,    Administrar Contratos,,69799,6967
20474,259,2,    Buscar Documentos de Registro,,69799,26565
20474,260,2,    Eventos y Reservas,,69799,316
20474,261,2,    Administracion Salario,,69799,2289
20474,262,1,Intercambio Masivo de Informacion: MIX,70259,69800,
20474,263,2,    Extracto de Sistema,70276,70259,
20474,264,3,        Definicion Configuracion,,70276,4568
20474,265,3,        Definicion Criterios,,70276,4569
20474,266,3,        Resultados de Extraccion,,70276,4570
20474,267,3,        Cambiar Registro de Evento,,70276,5775
20474,268,3,        Definicion de Extraccion,,70276,4567
20474,269,2,    Ingreso de Elemento de Lote,,70259,630
20474,270,2,    Interface de Planilla de Calculo BBA,,70259,26721
20474,271,2,    Interface de Planilla de Calculo de BEE,,70259,26715
20474,272,2,    Resumen BEE,,70259,4748
20474,273,1,Compensacion Total,70828,69800,
20474,274,2,    Basico,69780,70828,
20474,275,3,        Fast Formula,80746,69780,
20474,276,4,            Asistente de Fast Formula,,80746,26636
20474,277,4,            Valores Globales,,80746,358
20474,278,4,            Funciones Formula,,80746,3024
20474,279,4,            Resultados Formula,,80746,347
20474,280,4,            Escribir Formula,,80746,359
20474,281,3,        Descripcion de Elemento,,69780,346
20474,282,3,        Enlace,,69780,352
20474,283,3,        Reglas Retencion de Impuesto,,69780,325
20474,284,3,        Encuesta de Compensacion,,69780,4442
20474,285,3,        Contribuciones Sociales,,69780,274
20474,286,3,        Repositorio de Vehiculo,,69780,17460
20474,287,3,        Clasificacion,,69780,354
20474,288,3,        Saldo,,69780,341
20474,289,3,        Planes de Acumulacion,,69780,322
20474,290,3,        Tipos de Ausencia,,69780,298
20474,291,3,        Deducciones,,69780,323
20474,292,3,        Base Salario,,69780,273
20474,293,3,        Ganancias,,69780,5260
20474,294,2,    Deduccion Salarial,69783,70828,
20474,295,3,        Reglas de Ganancias,,69783,2852
20474,296,3,        Reglas de Honorarios,,69783,2242
20474,297,3,        Reglas de Limite,,69783,2854
20474,298,3,        Reglas de Exencion,,69783,2853
20474,299,2,    Definiciones Generales,70253,70828,
20474,300,3,        Factores Elegibilidad/Tasa,70254,70253,
20474,301,4,            Grupo Beneficios,,70254,4515
20474,302,4,            Codigo Postal,,70254,4517
20474,303,4,            Areas Servicio,,70254,4518
20474,304,4,            Factores Derivados,,70254,4516
20474,305,4,            Saldos de Beneficio,,70254,4524
20474,306,3,        Perfiles Elegibilidad,70255,70253,
20474,307,4,            Participante,,70255,4519
20474,308,4,            Mantener Criterios de Elegibilidad,,70255,26637
20474,309,4,            Cobertura Dependiente,,70255,4520
20474,310,3,        Configuracion Adicional,70256,70253,
20474,311,4,            A?os de Programa/Plan,,70256,4521
20474,312,4,            Bienes y Servicios,,70256,4527
20474,313,4,            Tipos Comunicacion,,70256,4525
20474,314,4,            Motivos de Evento de Vida,,70256,4522
20474,315,4,            Grupos Informe,,70256,4523
20474,316,4,            Reglamentos,,70256,4528
20474,317,2,    Programas y Planes,70257,70828,
20474,318,3,        Visualizar Estructura Programa,,70257,4531
20474,319,3,        Identificador de Terceros de Plan,,70257,26733
20474,320,3,        Copia de Dise?o de Plan,,70257,23203
20474,321,3,        Requerimientos de Incorporacion a Programa,,70257,4538
20474,322,3,        Opciones,,70257,4533
20474,323,3,        Planes,,70257,4534
20474,324,3,        Requerimientos de Incorporacion a Plan,,70257,4535
20474,325,3,        Programas,,70257,4537
20474,326,3,        Proveedores de Atencion Primaria de Plan,,70257,8317
20474,327,3,        Tipos de Planes,,70257,4532
20474,328,2,    Definiciones de Tasa/Cobertura,70258,70828,
20474,329,3,        Perfiles Tasa Variable,,70258,4539
20474,330,3,        Limites Acumulado de Periodo,,70258,4540
20474,331,3,        Cobertura en Tipos de Plan,,70258,5370
20474,332,3,        Ingreso Imputado,,70258,4544
20474,333,3,        Mantener Matriz de Tasa,,70258,26670
20474,334,3,        Mantener Definicion de Tasa Basada en Criterios,,70258,26657
20474,335,3,        Primas Reales,,70258,4542
20474,336,3,        Calculos Cobertura,,70258,4541
20474,337,3,        Tasas Standard,,70258,4543
20474,338,2,    Wizard de Configuracion de Compensacion Total,,70828,23181
20474,339,1,Procesos e Informes,70829,69800,
20474,340,2,    Ejecutar Procesos e Informes,,70829,75
20474,341,2,    Visualizar Solicitudes,,70829,43
20474,342,2,    Visualizar Informes,,70829,1496
20474,343,2,    Notificaciones de Flujo de Trabajo,,70829,2781
20474,344,2,    Parametros Proceso Lote,,70829,4571
20474,345,2,    Monitorear Procesos de Lote,,70829,4572
20474,346,2,    Definir un Informe Quickpaint,,70829,357
20474,347,2,    Ejecutar un Informe QuickPaint,,70829,360
20474,348,2,    Ejecutar Informes Personalizados,,70829,1618
20474,349,2,    Registro de Proceso,,70829,9120
20474,350,1,Mantenimiento de Transaccion,72131,69800,
20474,351,2,    Roles,,72131,9121
20474,352,2,    Listas de Ruteo,,72131,9122
20474,353,2,    Reglas de Negocios Configurables,,72131,9123
20474,354,2,    Plantillas,,72131,9124
20474,355,2,    Wizard de Tipo de Transaccion,,72131,9656
20474,356,2,    Roles Globales,,72131,12246
20474,357,2,    Administracion de Documentos,,72131,21201
20474,358,2,    Transaction Categories,,72131,9125
20474,359,2,    Document Management,,72131,17496
20474,360,1,Compartido,,69800,5943
20475,1,1,Otros,67906,67944,
20475,2,2,    Inf,67850,67906,
20475,3,3,        Ejecutar,,67850,75
20475,4,3,        Visualizar,,67850,85
20475,5,3,        Definir,,67850,76
20475,6,2,    Solicitudes,,67906,66
20475,7,2,    Notificaciones,,67906,4849
20475,8,2,    Plantilla XML,,67906,23828
20475,9,2,    Perfil,,67906,44
20475,10,1,Promesa,67945,67944,
20475,11,2,    Ingresar,,67945,615
20475,12,2,    Consulta,,67945,586
20475,13,2,    Tipos,,67945,606
20475,14,1,Asientos,67946,67944,
20475,15,2,    Ingresar,,67946,616
20475,16,2,    Definir Recurrente,,67946,614
20421,306,4,            Cambiar Organizacion,,67849,261
20421,307,3,        Configuracion,70839,70842,
20421,308,4,            Roles,,70839,6044
20421,309,4,            Tipos de Rol,,70839,7112
20421,310,3,        Mantener Recursos,70841,70842,
20421,311,4,            Importar Recursos,,70841,6045
20421,312,4,            Grupos,,70841,6042
20421,313,4,            Jerarquia de Grupo,,70841,6043
20421,314,4,            Mover Vendedores,,70841,19991
20421,315,4,            Grupos Dinamicos,,70841,6041
20421,316,4,            Equipos,,70841,6046
20421,317,4,            Recursos,,70841,6040
20421,318,2,    Administrador de Tareas,70845,71710,
20421,319,3,        Tareas,70843,70845,
20421,320,4,            Tareas,,70843,6048
20421,321,4,            Plantillas de Tarea,,70843,6047
20421,322,3,        Configuracion,70844,70845,
20421,323,4,            Definir Tipo de Tarea,,70844,6052
20421,324,4,            Definir Prioridad de Tareas,,70844,6049
20421,325,4,            Metadatos de Objetos,,70844,6216
20421,326,4,            Definir Tipos de Dependencia,,70844,7379
20421,327,4,            Definir Tipos de Alarma,,70844,7382
20421,328,4,            Definir Tipo de Contacto,,70844,7381
20421,329,4,            Definir Estado de Escalamiento,,70844,7115
20421,330,4,            Mapear Asignatarios de Tarea a Origen,,70844,19845
20421,331,4,            Definir Tipos de Articulo de Workflow de Tarea,,70844,12740
20421,332,4,            Definir Tipo de Referencia,,70844,7383
20421,333,4,            Definir Nivel de Escalamiento,,70844,7113
20421,334,4,            Definir Motivo de Escalamiento,,70844,7114
20421,335,4,            Definir Reglas,,70844,7380
20421,336,4,            Referencias de Tareas y Notas,,70844,10931
20421,337,4,            Definir Tipo de Fecha de Tarea,,70844,6051
20421,338,4,            Definir Estado de Tarea,,70844,6050
20421,339,3,        Administrar Escalamientos,,70845,6217
20421,340,2,    Gerente de Territorio,70928,71710,
20421,341,3,        Solicitudes,74886,70928,
20421,342,4,            Cronograma,,74886,13201
20421,343,4,            Monitor,,74886,13202
20421,344,4,            Estado de Procesamiento de Interes Variable,,74886,40507
20421,345,3,        Autoservicio de Territorio de Ventas,76425,70928,
20421,346,4,            Vendedor,79094,76425,17302
20421,347,4,            Cuenta Denominada,79095,76425,17299
